species_en,habitat,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
Nearctic brown lemming,mesic,200.48000000000002,9794.880000000001,200.48000000000002,1632.48,200.48000000000002,9393.92,687.36,200.48000000000002,200.48000000000002,6100.32,303.584,426.73600000000005,403.824,3346.584,151.792,9746.192000000001,15634.576,71.6,71.6,14494.704000000002,8498.92,7042.576,641.536,71.6,2093.584,44268.848000000005,71.6
Nearctic brown lemming,wetland,131.95000000000002,6974.500000000001,6126.250000000001,6032.0,433.55,26898.95,1677.65,131.95000000000002,131.95000000000002,7315.685000000001,301.6,292.175,409.045,7607.860000000001,456.17,4990.5375,8703.987500000001,278.0375,47.125,13098.865,7001.8325,1037.6925,270.4975,84.825,3187.5350000000003,29217.500000000004,78.2275
Nearctic collared lemming,mesic,200.48000000000002,744.64,200.48000000000002,2634.88,200.48000000000002,1603.8400000000001,716.0,200.48000000000002,200.48000000000002,1417.68,360.864,1492.144,71.6,594.28,71.6,4446.36,71.6,146.064,146.064,1788.5680000000002,1224.3600000000001,3439.6639999999998,71.6,71.6,469.69599999999997,469.69599999999997,144.632
Nearctic collared lemming,wetland,131.95000000000002,1696.5000000000002,131.95000000000002,471.25000000000006,131.95000000000002,1112.15,1017.9000000000001,301.6,131.95000000000002,47.125,454.2850000000001,360.0350000000001,327.99,400.56250000000006,47.125,154.57,47.125,47.125,47.125,609.7975000000001,345.89750000000004,1610.7325,93.3075,47.125,278.98,139.49,47.125
All,mesic,400.96000000000004,10539.52,400.96000000000004,4267.360000000001,400.96000000000004,10997.76,1403.3600000000001,400.96000000000004,400.96000000000004,7518.0,664.448,1918.88,475.424,3940.8639999999996,223.392,14192.552,15706.176,217.664,217.664,16283.272,9723.28,10482.24,713.136,143.2,2563.2799999999997,44738.54400000001,216.232
All,wetland,263.90000000000003,8671.000000000002,6258.200000000001,6503.25,565.5,28011.100000000002,2695.55,433.55000000000007,263.90000000000003,7362.810000000001,755.8850000000001,652.21,737.0350000000001,8008.422500000001,503.295,5145.1075,8751.112500000001,325.1625,94.25,13708.6625,7347.7300000000005,2648.425,363.805,131.95,3466.5150000000003,29356.990000000005,125.3525
All,mesic+wetland,664.8600000000001,19210.52,6659.160000000001,10770.61,966.46,39008.86000000001,4098.91,834.5100000000001,664.8600000000001,14880.810000000001,1420.333,2571.09,1212.459,11949.2865,726.687,19337.6595,24457.2885,542.8265,311.914,29991.934500000003,17071.01,13130.664999999999,1076.941,275.15,6029.795,74095.53400000001,341.5845
